model,backend,run,words,num_predict,seconds
phi3:3.8b,GPU,5,30,128,1.4568688740000653
phi3:3.8b,CPU,5,30,128,9.03221119599948
phi3:3.8b,GPU,1,32,128,1.466200849001325
phi3:3.8b,CPU,1,32,128,9.554335287999493
phi3:3.8b,GPU,2,32,128,1.2403887689997646
phi3:3.8b,CPU,2,32,128,3.3485985869992874
phi3:3.8b,GPU,3,32,128,0.635523798999202
phi3:3.8b,CPU,3,32,128,9.05200544499894
phi3:3.8b,GPU,4,32,128,1.4358136110004125
phi3:3.8b,CPU,4,32,128,9.069343654000477
phi3:3.8b,GPU,5,32,128,0.8092174289995455
phi3:3.8b,CPU,5,32,128,5.308351315001346
phi3:3.8b,GPU,1,34,128,1.4766527089996089
phi3:3.8b,CPU,1,34,128,4.73187279800004
phi3:3.8b,GPU,2,34,128,1.4416690660000313
phi3:3.8b,CPU,2,34,128,9.033479216999694
phi3:3.8b,GPU,3,34,128,1.4872454300002573
phi3:3.8b,CPU,3,34,128,3.3561635210007807
phi3:3.8b,GPU,4,34,128,0.7944629020003049
phi3:3.8b,CPU,4,34,128,9.081149805000678
phi3:3.8b,GPU,5,34,128,1.4573257160009234
phi3:3.8b,CPU,5,34,128,9.0353980029995
phi3:3.8b,GPU,1,36,128,1.4617286090015114
phi3:3.8b,CPU,1,36,128,9.587664859998767
phi3:3.8b,GPU,2,36,128,1.4608694790003938
phi3:3.8b,CPU,2,36,128,9.025273250999817
phi3:3.8b,GPU,3,36,128,1.4439009439993242
phi3:3.8b,CPU,3,36,128,1.1306401029996778
phi3:3.8b,GPU,4,36,128,1.2228496280004038
phi3:3.8b,CPU,4,36,128,5.107148279001194
phi3:3.8b,GPU,5,36,128,1.4398148599993874
phi3:3.8b,CPU,5,36,128,3.338507447999291
phi3:3.8b,GPU,1,38,128,0.5229144929999165
phi3:3.8b,CPU,1,38,128,5.945764742000392
phi3:3.8b,GPU,2,38,128,1.4745456399996328
phi3:3.8b,CPU,2,38,128,6.673280884000633
phi3:3.8b,GPU,3,38,128,1.4586992799995642
phi3:3.8b,CPU,3,38,128,5.841014683999674
phi3:3.8b,GPU,4,38,128,1.173693650000132
phi3:3.8b,CPU,4,38,128,9.122086327999568
phi3:3.8b,GPU,5,38,128,1.1525585500003217
phi3:3.8b,CPU,5,38,128,9.155054568000196
phi3:3.8b,GPU,1,40,128,1.439190913000857
phi3:3.8b,CPU,1,40,128,9.55897942699994
phi3:3.8b,GPU,2,40,128,1.4700636920006218
phi3:3.8b,CPU,2,40,128,6.041675782000311
phi3:3.8b,GPU,3,40,128,1.4300010589995509
phi3:3.8b,CPU,3,40,128,7.691038398001183
phi3:3.8b,GPU,4,40,128,0.7195598749985948
phi3:3.8b,CPU,4,40,128,9.115392030000294
phi3:3.8b,GPU,5,40,128,1.5260255920002237
phi3:3.8b,CPU,5,40,128,6.194178158999421
phi3:3.8b,GPU,1,42,128,1.5110372610015474
phi3:3.8b,CPU,1,42,128,7.568253972000093
phi3:3.8b,GPU,2,42,128,1.520439248000912
phi3:3.8b,CPU,2,42,128,9.108593404000203
phi3:3.8b,GPU,3,42,128,0.22873783799877856
phi3:3.8b,CPU,3,42,128,9.113267766999343
phi3:3.8b,GPU,4,42,128,1.5600634509992233
phi3:3.8b,CPU,4,42,128,9.075060406001285
phi3:3.8b,GPU,5,42,128,1.4919788600000174
phi3:3.8b,CPU,5,42,128,7.558696426000097
phi3:3.8b,GPU,1,44,128,1.557215904998884
phi3:3.8b,CPU,1,44,128,6.262231607001013
phi3:3.8b,GPU,2,44,128,0.24018389799857687
phi3:3.8b,CPU,2,44,128,9.079364323000846
phi3:3.8b,GPU,3,44,128,0.6983014260003984
phi3:3.8b,CPU,3,44,128,6.8002882990003855
phi3:3.8b,GPU,4,44,128,1.514841920001345
phi3:3.8b,CPU,4,44,128,9.098642418999589
phi3:3.8b,GPU,5,44,128,1.4927089989996603
phi3:3.8b,CPU,5,44,128,9.246533974001068
phi3:3.8b,GPU,1,46,128,1.503773355998419
phi3:3.8b,CPU,1,46,128,9.592347702000552
phi3:3.8b,GPU,2,46,128,1.706478899999638
phi3:3.8b,CPU,2,46,128,9.17039489400122
phi3:3.8b,GPU,3,46,128,1.447998915999051
phi3:3.8b,CPU,3,46,128,9.079987799999799
phi3:3.8b,GPU,4,46,128,1.417262146000212
phi3:3.8b,CPU,4,46,128,9.081311881000147
phi3:3.8b,GPU,5,46,128,1.4129036709982756
phi3:3.8b,CPU,5,46,128,4.433600450000085
phi3:3.8b,GPU,1,48,128,1.032349458999306
phi3:3.8b,CPU,1,48,128,9.460911078998834
phi3:3.8b,GPU,2,48,128,1.479015047001667
phi3:3.8b,CPU,2,48,128,5.464804199000355
phi3:3.8b,GPU,3,48,128,1.4915561039997556
phi3:3.8b,CPU,3,48,128,6.179653389001032
phi3:3.8b,GPU,4,48,128,1.0439717350000137
phi3:3.8b,CPU,4,48,128,9.038207998999496
phi3:3.8b,GPU,5,48,128,1.4621069269996951
phi3:3.8b,CPU,5,48,128,4.884562052000547
phi3:3.8b,GPU,1,50,128,1.4434530870003073
phi3:3.8b,CPU,1,50,128,9.633229102999394
phi3:3.8b,GPU,2,50,128,1.175086110999473
phi3:3.8b,CPU,2,50,128,4.025328036999781
phi3:3.8b,GPU,3,50,128,1.6495615869989706
phi3:3.8b,CPU,3,50,128,9.20124680599838
phi3:3.8b,GPU,4,50,128,1.4819094329996005
phi3:3.8b,CPU,4,50,128,9.152060162001362
phi3:3.8b,GPU,5,50,128,1.4719745849997707
phi3:3.8b,CPU,5,50,128,9.038246193000305
phi3:3.8b,GPU,1,52,128,1.571049515001505
phi3:3.8b,CPU,1,52,128,1.8532516720006242
phi3:3.8b,GPU,2,52,128,1.4094805599997926
phi3:3.8b,CPU,2,52,128,9.119391678001193
phi3:3.8b,GPU,3,52,128,0.8049000379996869
phi3:3.8b,CPU,3,52,128,9.193093117000899
phi3:3.8b,GPU,4,52,128,1.4332962920016143
phi3:3.8b,CPU,4,52,128,9.09778415600158
phi3:3.8b,GPU,5,52,128,1.4520577620005497
phi3:3.8b,CPU,5,52,128,4.467957336999461
phi3:3.8b,GPU,1,54,128,1.0903178970002045
phi3:3.8b,CPU,1,54,128,9.609349261998432
phi3:3.8b,GPU,2,54,128,1.4849754759998177
phi3:3.8b,CPU,2,54,128,9.133897331001208
phi3:3.8b,GPU,3,54,128,1.5044765669990738
phi3:3.8b,CPU,3,54,128,9.047660545000326
phi3:3.8b,GPU,4,54,128,1.45411581100052
phi3:3.8b,CPU,4,54,128,9.106709057001353
phi3:3.8b,GPU,5,54,128,1.4892105360013375
phi3:3.8b,CPU,5,54,128,9.20272145600029
phi3:3.8b,GPU,1,56,128,1.4937272269999085
phi3:3.8b,CPU,1,56,128,9.584791507000773
phi3:3.8b,GPU,2,56,128,1.4638832119999279
phi3:3.8b,CPU,2,56,128,9.150110927999776
phi3:3.8b,GPU,3,56,128,1.475466169998981
phi3:3.8b,CPU,3,56,128,4.221403143999851
phi3:3.8b,GPU,4,56,128,1.4861563520007621
phi3:3.8b,CPU,4,56,128,4.7391612399987935
phi3:3.8b,GPU,5,56,128,1.4647474689991213
phi3:3.8b,CPU,5,56,128,9.133632537999802
phi3:3.8b,GPU,1,58,128,1.5070089340006234
phi3:3.8b,CPU,1,58,128,9.643938432998766
phi3:3.8b,GPU,2,58,128,1.4567108179999195
phi3:3.8b,CPU,2,58,128,9.221803680999074
phi3:3.8b,GPU,3,58,128,1.4875873129985848
phi3:3.8b,CPU,3,58,128,9.222255565999149
phi3:3.8b,GPU,4,58,128,1.5200997239990102
phi3:3.8b,CPU,4,58,128,9.201963929999692
phi3:3.8b,GPU,5,58,128,1.4754060670002218
phi3:3.8b,CPU,5,58,128,9.19155787499949
phi3:3.8b,GPU,1,60,128,1.4666542850009137
phi3:3.8b,CPU,1,60,128,9.5673154039996
phi3:3.8b,GPU,2,60,128,1.5160407989988016
phi3:3.8b,CPU,2,60,128,9.203729655000643
phi3:3.8b,GPU,3,60,128,0.20053237499996612
phi3:3.8b,CPU,3,60,128,9.198691630001122
phi3:3.8b,GPU,4,60,128,1.459886867000023
phi3:3.8b,CPU,4,60,128,9.136815613999715
phi3:3.8b,GPU,5,60,128,1.504094817000805
phi3:3.8b,CPU,5,60,128,9.160104598000544
phi3:3.8b,GPU,1,62,128,0.9756727599997248
phi3:3.8b,CPU,1,62,128,2.6934037480004918
phi3:3.8b,GPU,2,62,128,1.5176710400010052
phi3:3.8b,CPU,2,62,128,9.209840235000229
phi3:3.8b,GPU,3,62,128,1.4717961300011666
phi3:3.8b,CPU,3,62,128,9.133103525999104
phi3:3.8b,GPU,4,62,128,1.4634359960000438
phi3:3.8b,CPU,4,62,128,9.182208829000956
phi3:3.8b,GPU,5,62,128,1.4805276499992033
phi3:3.8b,CPU,5,62,128,9.160625102998893
phi3:3.8b,GPU,1,64,128,1.4782026800003223
phi3:3.8b,CPU,1,64,128,6.87912303200028
phi3:3.8b,GPU,2,64,128,1.4776112229992577
phi3:3.8b,CPU,2,64,128,9.17058708300101
phi3:3.8b,GPU,3,64,128,1.503098109000348
phi3:3.8b,CPU,3,64,128,9.286198193998644
phi3:3.8b,GPU,4,64,128,1.5351912310015905
phi3:3.8b,CPU,4,64,128,9.240266516999327
phi3:3.8b,GPU,5,64,128,1.4329482989996905
phi3:3.8b,CPU,5,64,128,6.3624155659999815
phi3:3.8b,GPU,1,66,128,1.5011698550006258
phi3:3.8b,CPU,1,66,128,9.740292034999584
phi3:3.8b,GPU,2,66,128,1.4823360110003705
phi3:3.8b,CPU,2,66,128,6.142401471999619
phi3:3.8b,GPU,3,66,128,1.5289861759993073
phi3:3.8b,CPU,3,66,128,6.098271159000433
phi3:3.8b,GPU,4,66,128,1.4862940530001651
phi3:3.8b,CPU,4,66,128,9.409140492000006
phi3:3.8b,GPU,5,66,128,1.490695380998659
phi3:3.8b,CPU,5,66,128,9.328770886000711
phi3:3.8b,GPU,1,68,128,0.8762360849996185
phi3:3.8b,CPU,1,68,128,9.77069077499982
phi3:3.8b,GPU,2,68,128,1.526727641999969
phi3:3.8b,CPU,2,68,128,9.27476208400003
phi3:3.8b,GPU,3,68,128,0.8467650940001477
phi3:3.8b,CPU,3,68,128,9.197788080000464
phi3:3.8b,GPU,4,68,128,1.4840937160006433
phi3:3.8b,CPU,4,68,128,9.203748625999651
phi3:3.8b,GPU,5,68,128,1.2743855250009801
phi3:3.8b,CPU,5,68,128,9.195977559000312
phi3:3.8b,GPU,1,70,128,1.5059566799991444
phi3:3.8b,CPU,1,70,128,9.72120712800097
phi3:3.8b,GPU,2,70,128,1.505845898998814
phi3:3.8b,CPU,2,70,128,9.191649434998908
phi3:3.8b,GPU,3,70,128,1.498994010999013
phi3:3.8b,CPU,3,70,128,9.309426036999866
phi3:3.8b,GPU,4,70,128,1.4995768429998861
phi3:3.8b,CPU,4,70,128,9.293055837000793
phi3:3.8b,GPU,5,70,128,1.4953406469994661
phi3:3.8b,CPU,5,70,128,9.31849750299989
phi3:3.8b,GPU,1,72,128,0.43474283999967156
phi3:3.8b,CPU,1,72,128,9.776572566999675
phi3:3.8b,GPU,2,72,128,1.1895069310012332
phi3:3.8b,CPU,2,72,128,8.846166239000013
phi3:3.8b,GPU,3,72,128,1.5563410650011065
phi3:3.8b,CPU,3,72,128,9.29477600700011
phi3:3.8b,GPU,4,72,128,0.8856470399987302
phi3:3.8b,CPU,4,72,128,9.299415735000366
phi3:3.8b,GPU,5,72,128,1.5658716990001267
phi3:3.8b,CPU,5,72,128,6.508262035998996
phi3:3.8b,GPU,1,74,128,1.524462928999128
phi3:3.8b,CPU,1,74,128,7.8160215110001445
phi3:3.8b,GPU,2,74,128,1.5105535680013418
phi3:3.8b,CPU,2,74,128,9.30461485900014
phi3:3.8b,GPU,3,74,128,1.5054312810007104
phi3:3.8b,CPU,3,74,128,9.264726370000062
phi3:3.8b,GPU,4,74,128,0.8773930970000947
phi3:3.8b,CPU,4,74,128,9.277367181000955
phi3:3.8b,GPU,5,74,128,1.5070230759993137
phi3:3.8b,CPU,5,74,128,9.321071638998546
phi3:3.8b,GPU,1,76,128,0.9804130360007548
phi3:3.8b,CPU,1,76,128,9.730576767000457
phi3:3.8b,GPU,2,76,128,1.5223976710003626
phi3:3.8b,CPU,2,76,128,4.967074091000541
phi3:3.8b,GPU,3,76,128,1.7242368469997018
phi3:3.8b,CPU,3,76,128,9.450297736999346
phi3:3.8b,GPU,4,76,128,1.5204857839999022
phi3:3.8b,CPU,4,76,128,9.348026843999833
phi3:3.8b,GPU,5,76,128,1.5378650020011264
phi3:3.8b,CPU,5,76,128,6.290261038999233
phi3:3.8b,GPU,1,78,128,1.4438966939997044
phi3:3.8b,CPU,1,78,128,9.862528428999212
phi3:3.8b,GPU,2,78,128,1.2187919580010202
phi3:3.8b,CPU,2,78,128,9.438295571000708
phi3:3.8b,GPU,3,78,128,1.5143504949992348
phi3:3.8b,CPU,3,78,128,9.350860874001228
phi3:3.8b,GPU,4,78,128,1.5194133179993514
phi3:3.8b,CPU,4,78,128,7.9945804239996505
phi3:3.8b,GPU,5,78,128,1.5330186880000838
phi3:3.8b,CPU,5,78,128,9.428342952000094
phi3:3.8b,GPU,1,80,128,1.5440646600000036
phi3:3.8b,CPU,1,80,128,9.776253844998791
phi3:3.8b,GPU,2,80,128,0.8412890489998972
phi3:3.8b,CPU,2,80,128,9.366139096000552
phi3:3.8b,GPU,3,80,128,1.52625877599894
phi3:3.8b,CPU,3,80,128,9.470700668000063
phi3:3.8b,GPU,4,80,128,1.5244038679993537
phi3:3.8b,CPU,4,80,128,9.461758080000436
phi3:3.8b,GPU,5,80,128,1.519833493999613
phi3:3.8b,CPU,5,80,128,9.438075988000492
phi3:3.8b,GPU,1,82,128,1.5469798750000336
phi3:3.8b,CPU,1,82,128,9.913157578999744
phi3:3.8b,GPU,2,82,128,1.5293173650006793
phi3:3.8b,CPU,2,82,128,9.462206330999834
phi3:3.8b,GPU,3,82,128,1.3920780110001942
phi3:3.8b,CPU,3,82,128,6.598456432999228
phi3:3.8b,GPU,4,82,128,1.5343348759997752
phi3:3.8b,CPU,4,82,128,9.51516851499946
phi3:3.8b,GPU,5,82,128,1.6645995060007408
phi3:3.8b,CPU,5,82,128,6.144899443999748
phi3:3.8b,GPU,1,84,128,1.557792306999545
phi3:3.8b,CPU,1,84,128,9.583716032000666
phi3:3.8b,GPU,2,84,128,1.5482317179994425
phi3:3.8b,CPU,2,84,128,9.442996005000168
phi3:3.8b,GPU,3,84,128,1.539252951999515
phi3:3.8b,CPU,3,84,128,9.48834369099859
phi3:3.8b,GPU,4,84,128,1.5389910350004357
phi3:3.8b,CPU,4,84,128,4.515849325998715
phi3:3.8b,GPU,5,84,128,1.5417964000007487
phi3:3.8b,CPU,5,84,128,9.635340475999328
phi3:3.8b,GPU,1,86,128,1.5705273769999621
phi3:3.8b,CPU,1,86,128,9.942716636998739
phi3:3.8b,GPU,2,86,128,1.549308502999338
phi3:3.8b,CPU,2,86,128,8.74451709799905
phi3:3.8b,GPU,3,86,128,1.326669457999742
phi3:3.8b,CPU,3,86,128,9.477765454999826
phi3:3.8b,GPU,4,86,128,1.3735922679989017
phi3:3.8b,CPU,4,86,128,9.456217812001341
phi3:3.8b,GPU,5,86,128,1.5395482250005443
phi3:3.8b,CPU,5,86,128,9.512063073998434
phi3:3.8b,GPU,1,88,128,1.5587109120006062
phi3:3.8b,CPU,1,88,128,9.957680936999168
phi3:3.8b,GPU,2,88,128,1.630299919999743
phi3:3.8b,CPU,2,88,128,9.571715062000294
phi3:3.8b,GPU,3,88,128,1.561012751000817
phi3:3.8b,CPU,3,88,128,9.51574107200031
phi3:3.8b,GPU,4,88,128,1.1911609819999285
phi3:3.8b,CPU,4,88,128,9.46681359699869
phi3:3.8b,GPU,5,88,128,1.5980695390007895
phi3:3.8b,CPU,5,88,128,9.497902519999116
phi3:3.8b,GPU,1,90,128,1.2526654670000426
phi3:3.8b,CPU,1,90,128,10.027610547000222
phi3:3.8b,GPU,2,90,128,1.290536553999118
phi3:3.8b,CPU,2,90,128,9.548555667999608
phi3:3.8b,GPU,3,90,128,1.5766499630008184
phi3:3.8b,CPU,3,90,128,9.54836204699859
phi3:3.8b,GPU,4,90,128,1.0544484069996543
phi3:3.8b,CPU,4,90,128,9.440298039999107
phi3:3.8b,GPU,5,90,128,1.0461285000001226
phi3:3.8b,CPU,5,90,128,5.691165313999591
phi3:3.8b,GPU,1,92,128,1.5690003620002244
phi3:3.8b,CPU,1,92,128,1.9360631770014152
phi3:3.8b,GPU,2,92,128,0.8234981400000834
phi3:3.8b,CPU,2,92,128,6.1203679249993
phi3:3.8b,GPU,3,92,128,1.5736419929999101
phi3:3.8b,CPU,3,92,128,7.684028485000454
phi3:3.8b,GPU,4,92,128,1.5648953300005815
phi3:3.8b,CPU,4,92,128,9.576869336999152
phi3:3.8b,GPU,5,92,128,0.8731879150000168
phi3:3.8b,CPU,5,92,128,9.465535371000442
phi3:3.8b,GPU,1,94,128,1.5636180060009792
phi3:3.8b,CPU,1,94,128,9.878425941000387
phi3:3.8b,GPU,2,94,128,1.1096521859999484
phi3:3.8b,CPU,2,94,128,9.544973023001148
phi3:3.8b,GPU,3,94,128,1.5467736029986554
phi3:3.8b,CPU,3,94,128,9.530347121999512
phi3:3.8b,GPU,4,94,128,0.8421534410008462
phi3:3.8b,CPU,4,94,128,8.212198469000214
phi3:3.8b,GPU,5,94,128,0.9701372279996576
phi3:3.8b,CPU,5,94,128,9.534447272000762
phi3:3.8b,GPU,1,96,128,1.5541225460001442
phi3:3.8b,CPU,1,96,128,10.031042481999975
phi3:3.8b,GPU,2,96,128,1.5448775900003966
phi3:3.8b,CPU,2,96,128,9.527602918999037
phi3:3.8b,GPU,3,96,128,1.0671695800010639
phi3:3.8b,CPU,3,96,128,9.421490365000864
phi3:3.8b,GPU,4,96,128,1.57649773599951
phi3:3.8b,CPU,4,96,128,9.505686860000424
phi3:3.8b,GPU,5,96,128,1.5778609900007723
phi3:3.8b,CPU,5,96,128,7.73886447500081
phi3:3.8b,GPU,1,98,128,1.5713832870005717
phi3:3.8b,CPU,1,98,128,9.945021052999437
phi3:3.8b,GPU,2,98,128,1.5535674749989994
phi3:3.8b,CPU,2,98,128,6.014812478999374
phi3:3.8b,GPU,3,98,128,1.5974517399990873
phi3:3.8b,CPU,3,98,128,9.476569619999282
phi3:3.8b,GPU,4,98,128,1.5685234950015001
phi3:3.8b,CPU,4,98,128,9.417141450001509
phi3:3.8b,GPU,5,98,128,1.5563601899993955
phi3:3.8b,CPU,5,98,128,9.541062033000344
